project_id,application_number,total_billed_this_app,cumulative_billed,lines_count,retention_held,net_payment_due
PRJ-2020-209,9,715600,7449000,15,744900.0,6704100.0
PRJ-2020-209,10,771000,8220000,15,822000.0,7398000.0
PRJ-2020-209,11,750000,8970000,15,897000.0,8073000.0
PRJ-2020-209,12,736000,9706000,15,970600.0,8735400.0
PRJ-2020-209,13,754900,10460900,15,1046090.0,9414810.0
PRJ-2020-209,14,677600,11138500,15,1113850.0,10024650.0
PRJ-2020-209,15,679000,11817500,15,1181750.0,10635750.0
PRJ-2020-209,16,642000,12156000,14,1215600.0,10940400.0
PRJ-2020-209,17,673200,11876500,13,1187650.0,10688850.0
PRJ-2020-209,18,51700,11928200,13,1192820.0,10735380.0
PRJ-2020-209,19,207900,12136100,13,1213610.0,10922490.0
PRJ-2020-209,20,217600,12353700,13,1235370.0,11118330.0
PRJ-2020-209,21,217900,12571600,13,1257160.0,11314440.0
PRJ-2020-210,2,2413100,2413100,12,241310.0,2171790.0
PRJ-2020-210,3,2390600,4803700,15,480370.0,4323330.0
PRJ-2020-210,4,1736900,6540600,15,654060.0,5886540.0
PRJ-2020-210,5,1648000,8188600,15,818860.0,7369740.0
PRJ-2020-210,6,1705300,9893900,15,989390.0,8904510.0
PRJ-2020-210,7,1654400,11548300,15,1154830.0,10393470.0
PRJ-2020-210,8,1506300,13054600,15,1305460.0,11749140.0
PRJ-2020-210,9,1461600,14516200,15,1451620.0,13064580.0
PRJ-2020-210,10,366900,14592000,14,1459200.0,13132800.0
PRJ-2020-210,11,480200,13962500,13,1396250.0,12566250.0
PRJ-2020-211,2,3644900,3644900,9,364490.0,3280410.0
PRJ-2020-211,3,4518500,8163400,12,816340.0,7347060.0
PRJ-2020-211,4,3538200,11701600,15,1170160.0,10531440.0
PRJ-2020-211,5,2740100,14441700,15,1444170.0,12997530.0
PRJ-2020-211,6,2658800,17100500,15,1710050.0,15390450.0
PRJ-2020-211,7,2659400,19759900,15,1975990.0,17783910.0
PRJ-2020-211,8,2619200,22379100,15,2237910.0,20141190.0
PRJ-2020-211,9,2666600,25045700,15,2504570.0,22541130.0
PRJ-2020-211,10,2701300,27747000,15,2774700.0,24972300.0
PRJ-2020-211,11,2560500,30307500,15,3030750.0,27276750.0
PRJ-2020-211,12,2362200,32669700,15,3266970.0,29402730.0
PRJ-2020-211,13,2354300,35024000,15,3502400.0,31521600.0
PRJ-2020-211,14,2333300,34894200,14,3489420.0,31404780.0
PRJ-2020-211,15,54700,17692500,7,1769250.0,15923250.0
PRJ-2020-211,16,687900,34437600,13,3443760.0,30993840.0
PRJ-2020-211,17,778400,35216000,13,3521600.0,31694400.0
PRJ-2020-212,2,1920300,1920300,9,192030.0,1728270.0
PRJ-2020-212,3,2095000,4015300,12,401530.0,3613770.0
PRJ-2020-212,4,2556900,6572200,12,657220.0,5914980.0
PRJ-2020-212,5,2201900,8774100,15,877410.0,7896690.0
PRJ-2020-212,6,1523800,10297900,15,1029790.0,9268110.0
PRJ-2020-212,7,1434800,11732700,15,1173270.0,10559430.0
PRJ-2020-212,8,1417200,13149900,15,1314990.0,11834910.0
PRJ-2020-212,9,1443700,14593600,15,1459360.0,13134240.0
PRJ-2020-212,10,1483800,16077400,15,1607740.0,14469660.0
PRJ-2020-212,11,1396800,17474200,15,1747420.0,15726780.0
PRJ-2020-212,12,1428900,18903100,15,1890310.0,17012790.0
PRJ-2020-212,13,1441500,20344600,15,2034460.0,18310140.0
PRJ-2020-212,14,1440400,21785000,15,2178500.0,19606500.0
PRJ-2020-212,15,1434100,23219100,15,2321910.0,20897190.0
PRJ-2020-212,16,1418200,24637300,15,2463730.0,22173570.0
PRJ-2020-212,17,1242500,25879800,15,2587980.0,23291820.0
PRJ-2020-212,18,1234200,24519300,14,2451930.0,22067370.0
PRJ-2020-212,19,1258800,24910600,13,2491060.0,22419540.0
PRJ-2020-212,20,1234100,26144700,13,2614470.0,23530230.0
PRJ-2020-212,21,1252800,27397500,13,2739750.0,24657750.0
PRJ-2020-212,24,151700,27549200,13,2754920.0,24794280.0
PRJ-2020-212,25,396900,27946100,13,2794610.0,25151490.0
PRJ-2020-213,2,390100,390100,12,39010.0,351090.0
PRJ-2020-213,3,485400,875500,15,87550.0,787950.0
PRJ-2020-213,4,292800,1168300,15,116830.0,1051470.0
PRJ-2020-213,5,285900,1454200,15,145420.0,1308780.0
PRJ-2020-213,6,294600,1748800,15,174880.0,1573920.0
PRJ-2020-213,7,274100,2022900,15,202290.0,1820610.0
PRJ-2020-213,8,289700,2312600,15,231260.0,2081340.0
PRJ-2020-213,9,266900,2579500,15,257950.0,2321550.0
PRJ-2020-213,10,250900,2830400,15,283040.0,2547360.0
PRJ-2020-213,11,250400,2736000,13,273600.0,2462400.0
PRJ-2020-213,12,300,236700,1,23670.0,213030.0
PRJ-2020-213,13,59300,2795600,13,279560.0,2516040.0
PRJ-2020-214,2,1666600,1666600,12,166660.0,1499940.0
PRJ-2020-214,3,1883900,3550500,15,355050.0,3195450.0
PRJ-2020-214,4,1253100,4803600,15,480360.0,4323240.0
PRJ-2020-214,5,1220600,6024200,15,602420.0,5421780.0
PRJ-2020-214,6,1179800,7204000,15,720400.0,6483600.0
PRJ-2020-214,7,1228400,8432400,15,843240.0,7589160.0
PRJ-2020-214,8,1165400,9597800,15,959780.0,8638020.0
PRJ-2020-214,9,1110200,10708000,15,1070800.0,9637200.0
PRJ-2020-214,10,1011700,10917200,14,1091720.0,9825480.0
PRJ-2020-214,11,116500,10736200,13,1073620.0,9662580.0
PRJ-2020-214,12,324000,11060200,13,1106020.0,9954180.0
PRJ-2020-215,2,1948200,1948200,9,194820.0,1753380.0
PRJ-2020-215,3,2283400,4231600,12,423160.0,3808440.0
PRJ-2020-215,4,2527100,6758700,12,675870.0,6082830.0
PRJ-2020-215,5,1427500,8186200,15,818620.0,7367580.0
PRJ-2020-215,6,1366000,9552200,15,955220.0,8596980.0
PRJ-2020-215,7,1361300,10913500,15,1091350.0,9822150.0
PRJ-2020-215,8,1341900,12255400,15,1225540.0,11029860.0
PRJ-2020-215,9,1376000,13631400,15,1363140.0,12268260.0
PRJ-2020-215,10,1383200,15014600,15,1501460.0,13513140.0
PRJ-2020-215,11,1333700,16348300,15,1634830.0,14713470.0
PRJ-2020-215,12,1321700,17670000,15,1767000.0,15903000.0
PRJ-2020-215,13,1376200,19046200,15,1904620.0,17141580.0
PRJ-2020-215,14,1262900,20309100,15,2030910.0,18278190.0
PRJ-2020-215,15,1152900,21462000,15,2146200.0,19315800.0
PRJ-2020-215,16,1166300,22628300,15,2262830.0,20365470.0
PRJ-2020-215,17,1196600,20894300,13,2089430.0,18804870.0
PRJ-2020-215,18,69500,20963800,13,2096380.0,18867420.0
PRJ-2020-215,19,366000,21329800,13,2132980.0,19196820.0
PRJ-2020-215,20,377200,21707000,13,2170700.0,19536300.0
PRJ-2020-215,21,386600,22093600,13,2209360.0,19884240.0
PRJ-2020-216,2,4081000,4081000,9,408100.0,3672900.0
PRJ-2020-216,3,5275600,9356600,12,935660.0,8420940.0
PRJ-2020-216,4,4805500,14162100,15,1416210.0,12745890.0
PRJ-2020-216,5,3172500,17334600,15,1733460.0,15601140.0
PRJ-2020-216,6,3025200,20359800,15,2035980.0,18323820.0
PRJ-2020-216,7,3097700,23457500,15,2345750.0,21111750.0
PRJ-2020-216,8,2994300,26451800,15,2645180.0,23806620.0
PRJ-2020-216,9,3042400,29494200,15,2949420.0,26544780.0
PRJ-2020-216,10,3097600,32591800,15,3259180.0,29332620.0
PRJ-2020-216,11,2977700,35569500,15,3556950.0,32012550.0
PRJ-2020-216,12,3128700,38698200,15,3869820.0,34828380.0
PRJ-2020-216,13,2712200,41410400,15,4141040.0,37269360.0
PRJ-2020-216,14,2745100,44155500,15,4415550.0,39739950.0
PRJ-2020-216,15,2698800,45824400,14,4582440.0,41241960.0
PRJ-2020-216,16,2659600,44534600,13,4453460.0,40081140.0
PRJ-2020-216,18,91200,37343500,10,3734350.0,33609150.0
PRJ-2020-216,19,828400,45454200,13,4545420.0,40908780.0
PRJ-2020-217,2,530600,530600,12,53060.0,477540.0
PRJ-2020-217,3,648900,1179500,15,117950.0,1061550.0
PRJ-2020-217,4,412200,1591700,15,159170.0,1432530.0
PRJ-2020-217,5,386900,1978600,15,197860.0,1780740.0
PRJ-2020-217,6,381600,2360200,15,236020.0,2124180.0
PRJ-2020-217,7,390400,2750600,15,275060.0,2475540.0
PRJ-2020-217,8,381500,3132100,15,313210.0,2818890.0
PRJ-2020-217,9,376400,3508500,15,350850.0,3157650.0
PRJ-2020-217,10,342400,3850900,15,385090.0,3465810.0
PRJ-2020-217,11,352100,3952100,14,395210.0,3556890.0
PRJ-2020-217,12,900,843900,2,84390.0,759510.0
PRJ-2020-217,13,86200,3905700,13,390570.0,3515130.0
PRJ-2020-218,2,791300,791300,9,79130.0,712170.0
PRJ-2020-218,3,932700,1724000,12,172400.0,1551600.0
PRJ-2020-218,4,1088800,2812800,12,281280.0,2531520.0
PRJ-2020-218,5,606700,3419500,15,341950.0,3077550.0
PRJ-2020-218,6,608900,4028400,15,402840.0,3625560.0
PRJ-2020-218,7,552800,4581200,15,458120.0,4123080.0
PRJ-2020-218,8,588500,5169700,15,516970.0,4652730.0
PRJ-2020-218,9,590100,5759800,15,575980.0,5183820.0
PRJ-2020-218,10,593600,6353400,15,635340.0,5718060.0
PRJ-2020-218,11,573100,6926500,15,692650.0,6233850.0
PRJ-2020-218,12,584500,7511000,15,751100.0,6759900.0
PRJ-2020-218,13,567200,8078200,15,807820.0,7270380.0
PRJ-2020-218,14,548000,8626200,15,862620.0,7763580.0
PRJ-2020-218,15,517500,9143700,15,914370.0,8229330.0
PRJ-2020-218,16,524300,9022900,14,902290.0,8120610.0
PRJ-2020-218,17,517000,9208500,13,920850.0,8287650.0
PRJ-2020-218,18,36600,9245100,13,924510.0,8320590.0
PRJ-2020-218,19,156600,9401700,13,940170.0,8461530.0
PRJ-2020-218,20,173100,9574800,13,957480.0,8617320.0
PRJ-2020-218,21,171700,9746500,13,974650.0,8771850.0
PRJ-2020-219,2,2091600,2091600,9,209160.0,1882440.0
PRJ-2020-219,3,2497600,4589200,12,458920.0,4130280.0
PRJ-2020-219,4,2673000,7262200,15,726220.0,6535980.0
PRJ-2020-219,5,1606800,8869000,15,886900.0,7982100.0
PRJ-2020-219,6,1557500,10426500,15,1042650.0,9383850.0
PRJ-2020-219,7,1509100,11935600,15,1193560.0,10742040.0
PRJ-2020-219,8,1521900,13457500,15,1345750.0,12111750.0
PRJ-2020-219,9,1501600,14959100,15,1495910.0,13463190.0
PRJ-2020-219,10,1548400,16507500,15,1650750.0,14856750.0
PRJ-2020-219,11,1564000,18071500,15,1807150.0,16264350.0
PRJ-2020-219,12,1527200,19598700,15,1959870.0,17638830.0
PRJ-2020-219,13,1447700,21046400,15,2104640.0,18941760.0
PRJ-2020-219,14,1357800,22404200,15,2240420.0,20163780.0
PRJ-2020-219,15,1420400,23824600,15,2382460.0,21442140.0
PRJ-2020-219,16,1366900,22641400,13,2264140.0,20377260.0
PRJ-2020-219,17,1332900,23974300,13,2397430.0,21576870.0
PRJ-2020-219,20,279500,24253800,13,2425380.0,21828420.0
PRJ-2020-220,2,1184400,1184400,9,118440.0,1065960.0
PRJ-2020-220,3,1404400,2588800,12,258880.0,2329920.0
PRJ-2020-220,4,1548500,4137300,12,413730.0,3723570.0
PRJ-2020-220,5,1014500,5151800,15,515180.0,4636620.0
PRJ-2020-220,6,860300,6012100,15,601210.0,5410890.0
PRJ-2020-220,7,859100,6871200,15,687120.0,6184080.0
PRJ-2020-220,8,868600,7739800,15,773980.0,6965820.0
PRJ-2020-220,9,811900,8551700,15,855170.0,7696530.0
PRJ-2020-220,10,862700,9414400,15,941440.0,8472960.0
PRJ-2020-220,11,840600,10255000,15,1025500.0,9229500.0
PRJ-2020-220,12,839500,11094500,15,1109450.0,9985050.0
PRJ-2020-220,13,859100,11953600,15,1195360.0,10758240.0
PRJ-2020-220,14,860200,12813800,15,1281380.0,11532420.0
PRJ-2020-220,15,787500,13601300,15,1360130.0,12241170.0
PRJ-2020-220,16,731800,14333100,15,1433310.0,12899790.0
PRJ-2020-220,17,758400,14709900,14,1470990.0,13238910.0
PRJ-2020-220,18,769300,14377000,13,1437700.0,12939300.0
PRJ-2020-220,19,100,1050200,1,105020.0,945180.0
PRJ-2020-220,20,180600,14557700,13,1455770.0,13101930.0
PRJ-2020-220,21,241000,14798700,13,1479870.0,13318830.0
PRJ-2020-220,22,249300,15048000,13,1504800.0,13543200.0
PRJ-2020-221,2,1021700,1021700,9,102170.0,919530.0
PRJ-2020-221,3,1302900,2324600,12,232460.0,2092140.0
PRJ-2020-221,4,1396200,3720800,15,372080.0,3348720.0
PRJ-2020-221,5,799700,4520500,15,452050.0,4068450.0
PRJ-2020-221,6,808900,5329400,15,532940.0,4796460.0
PRJ-2020-221,7,785100,6114500,15,611450.0,5503050.0
PRJ-2020-221,8,800700,6915200,15,691520.0,6223680.0
PRJ-2020-221,9,786700,7701900,15,770190.0,6931710.0
PRJ-2020-221,10,827100,8529000,15,852900.0,7676100.0
PRJ-2020-221,11,754300,9283300,15,928330.0,8354970.0
PRJ-2020-221,12,824200,10107500,15,1010750.0,9096750.0
PRJ-2020-221,13,772200,10879700,15,1087970.0,9791730.0
PRJ-2020-221,14,672700,11552400,15,1155240.0,10397160.0
PRJ-2020-221,15,691800,11745200,14,1174520.0,10570680.0
PRJ-2020-221,16,670300,11314800,13,1131480.0,10183320.0
PRJ-2020-221,17,707900,12022700,13,1202270.0,10820430.0
PRJ-2020-221,20,131300,12154000,13,1215400.0,10938600.0
PRJ-2020-222,2,667100,667100,9,66710.0,600390.0
PRJ-2020-222,3,748600,1415700,12,141570.0,1274130.0
PRJ-2020-222,4,824600,2240300,12,224030.0,2016270.0
PRJ-2020-222,5,680500,2920800,15,292080.0,2628720.0
PRJ-2020-222,6,496700,3417500,15,341750.0,3075750.0
PRJ-2020-222,7,496000,3913500,15,391350.0,3522150.0
PRJ-2020-222,8,470200,4383700,15,438370.0,3945330.0
PRJ-2020-222,9,488500,4872200,15,487220.0,4384980.0
PRJ-2020-222,10,486200,5358400,15,535840.0,4822560.0
PRJ-2020-222,11,466400,5824800,15,582480.0,5242320.0
PRJ-2020-222,12,498200,6323000,15,632300.0,5690700.0
PRJ-2020-222,13,473700,6796700,15,679670.0,6117030.0
PRJ-2020-222,14,478700,7275400,15,727540.0,6547860.0
PRJ-2020-222,15,473000,7748400,15,774840.0,6973560.0
PRJ-2020-222,16,438200,8186600,15,818660.0,7367940.0
PRJ-2020-222,17,414000,8600600,15,860060.0,7740540.0
PRJ-2020-222,18,419200,7877900,13,787790.0,7090110.0
PRJ-2020-222,19,411100,8289000,13,828900.0,7460100.0
PRJ-2020-222,20,418900,8707900,13,870790.0,7837110.0
PRJ-2020-222,22,2500,1540600,3,154060.0,1386540.0
PRJ-2020-222,23,113800,8824200,13,882420.0,7941780.0
PRJ-2020-222,24,137700,8961900,13,896190.0,8065710.0
PRJ-2020-223,2,929600,929600,12,92960.0,836640.0
PRJ-2020-223,3,1131600,2061200,15,206120.0,1855080.0
PRJ-2020-223,4,717400,2778600,15,277860.0,2500740.0
PRJ-2020-223,5,641500,3420100,15,342010.0,3078090.0
PRJ-2020-223,6,662300,4082400,15,408240.0,3674160.0
PRJ-2020-223,7,648300,4730700,15,473070.0,4257630.0
PRJ-2020-223,8,653000,5383700,15,538370.0,4845330.0
PRJ-2020-223,9,651300,6035000,15,603500.0,5431500.0
PRJ-2020-223,10,568900,6603900,15,660390.0,5943510.0
PRJ-2020-223,11,553600,7157500,15,715750.0,6441750.0
PRJ-2020-223,12,538500,7399900,14,739990.0,6659910.0
PRJ-2020-223,14,85000,6877200,13,687720.0,6189480.0
PRJ-2020-224,2,1770200,1770200,9,177020.0,1593180.0
PRJ-2020-224,3,2182700,3952900,12,395290.0,3557610.0
PRJ-2020-224,4,1578000,5530900,15,553090.0,4977810.0
PRJ-2020-224,5,1292300,6823200,15,682320.0,6140880.0
PRJ-2020-224,6,1263700,8086900,15,808690.0,7278210.0
PRJ-2020-224,7,1220600,9307500,15,930750.0,8376750.0
PRJ-2020-224,8,1248700,10556200,15,1055620.0,9500580.0
PRJ-2020-224,9,1224100,11780300,15,1178030.0,10602270.0
PRJ-2020-224,10,1264800,13045100,15,1304510.0,11740590.0
PRJ-2020-224,11,1151300,14196400,15,1419640.0,12776760.0
PRJ-2020-224,12,1112600,15309000,15,1530900.0,13778100.0
PRJ-2020-224,13,1099700,15131000,14,1513100.0,13617900.0
PRJ-2020-224,14,176800,14914500,13,1491450.0,13423050.0
PRJ-2020-224,15,351600,15266100,13,1526610.0,13739490.0
PRJ-2020-224,16,372100,15638200,13,1563820.0,14074380.0
PRJ-2020-225,2,404400,404400,9,40440.0,363960.0
PRJ-2020-225,3,510700,915100,12,91510.0,823590.0
PRJ-2020-225,4,473200,1388300,15,138830.0,1249470.0
PRJ-2020-225,5,305800,1694100,15,169410.0,1524690.0
PRJ-2020-225,6,308100,2002200,15,200220.0,1801980.0
PRJ-2020-225,7,296300,2298500,15,229850.0,2068650.0
PRJ-2020-225,8,299800,2598300,15,259830.0,2338470.0
PRJ-2020-225,9,301700,2900000,15,290000.0,2610000.0
PRJ-2020-225,10,305200,3205200,15,320520.0,2884680.0
PRJ-2020-225,11,300200,3505400,15,350540.0,3154860.0
PRJ-2020-225,12,304200,3809600,15,380960.0,3428640.0
PRJ-2020-225,13,267300,4076900,15,407690.0,3669210.0
PRJ-2020-225,14,277800,4234500,14,423450.0,3811050.0
PRJ-2020-225,15,264800,4173700,13,417370.0,3756330.0
PRJ-2020-225,16,260200,4433900,13,443390.0,3990510.0
PRJ-2020-225,18,18000,4333500,12,433350.0,3900150.0
PRJ-2020-225,19,84000,4535900,13,453590.0,4082310.0
PRJ-2020-226,2,3831200,3831200,9,383120.0,3448080.0
PRJ-2020-226,3,4715900,8547100,12,854710.0,7692390.0
PRJ-2020-226,4,5218400,13765500,12,1376550.0,12388950.0
PRJ-2020-226,5,2895200,16660700,15,1666070.0,14994630.0
PRJ-2020-226,6,2832800,19493500,15,1949350.0,17544150.0
PRJ-2020-226,7,2859800,22353300,15,2235330.0,20117970.0
PRJ-2020-226,8,2784700,25138000,15,2513800.0,22624200.0
PRJ-2020-226,9,2767100,27905100,15,2790510.0,25114590.0
PRJ-2020-226,10,2847500,30752600,15,3075260.0,27677340.0
PRJ-2020-226,11,2811100,33563700,15,3356370.0,30207330.0
PRJ-2020-226,12,2853200,36416900,15,3641690.0,32775210.0
PRJ-2020-226,13,2803200,39220100,15,3922010.0,35298090.0
PRJ-2020-226,14,2603600,41823700,15,4182370.0,37641330.0
PRJ-2020-226,15,2398500,44222200,15,4422220.0,39799980.0
PRJ-2020-226,16,2552600,46774800,15,4677480.0,42097320.0
PRJ-2020-226,17,2421000,43954100,13,4395410.0,39558690.0
PRJ-2020-226,18,213700,44167800,13,4416780.0,39751020.0
PRJ-2020-226,19,770200,44938000,13,4493800.0,40444200.0
PRJ-2020-226,20,816000,45754000,13,4575400.0,41178600.0
PRJ-2020-226,21,825000,46579000,13,4657900.0,41921100.0
PRJ-2020-227,2,2640300,2640300,9,264030.0,2376270.0
PRJ-2020-227,3,3253900,5894200,12,589420.0,5304780.0
PRJ-2020-227,4,2539600,8433800,15,843380.0,7590420.0
PRJ-2020-227,5,1858300,10292100,15,1029210.0,9262890.0
PRJ-2020-227,6,1904800,12196900,15,1219690.0,10977210.0
PRJ-2020-227,7,1880700,14077600,15,1407760.0,12669840.0
PRJ-2020-227,8,1887600,15965200,15,1596520.0,14368680.0
PRJ-2020-227,9,1874600,17839800,15,1783980.0,16055820.0
PRJ-2020-227,10,1875800,19715600,15,1971560.0,17744040.0
PRJ-2020-227,11,1894100,21609700,15,2160970.0,19448730.0
PRJ-2020-227,12,1677600,23287300,15,2328730.0,20958570.0
PRJ-2020-227,13,1641900,24929200,15,2492920.0,22436280.0
PRJ-2020-227,14,1650600,25858900,14,2585890.0,23273010.0
PRJ-2020-227,15,30900,14424300,7,1442430.0,12981870.0
PRJ-2020-227,16,489800,24313600,13,2431360.0,21882240.0
PRJ-2020-227,17,541900,24855500,13,2485550.0,22369950.0
PRJ-2020-228,2,757300,757300,9,75730.0,681570.0
PRJ-2020-228,3,975700,1733000,12,173300.0,1559700.0
PRJ-2020-228,4,770000,2503000,15,250300.0,2252700.0
PRJ-2020-228,5,571200,3074200,15,307420.0,2766780.0
PRJ-2020-228,6,577800,3652000,15,365200.0,3286800.0
PRJ-2020-228,7,565200,4217200,15,421720.0,3795480.0
PRJ-2020-228,8,569200,4786400,15,478640.0,4307760.0
PRJ-2020-228,9,550500,5336900,15,533690.0,4803210.0
PRJ-2020-228,10,579100,5916000,15,591600.0,5324400.0
PRJ-2020-228,11,557100,6473100,15,647310.0,5825790.0
PRJ-2020-228,12,508500,6981600,15,698160.0,6283440.0
PRJ-2020-228,13,514100,7495700,15,749570.0,6746130.0
PRJ-2020-228,14,517100,7263100,13,726310.0,6536790.0
PRJ-2020-228,15,8700,3433600,7,343360.0,3090240.0
PRJ-2020-228,16,147800,7419600,13,741960.0,6677640.0
PRJ-2020-228,17,165600,7585200,13,758520.0,6826680.0
PRJ-2020-229,2,879500,879500,12,87950.0,791550.0
PRJ-2020-229,3,1075200,1954700,15,195470.0,1759230.0
PRJ-2020-229,4,676700,2631400,15,263140.0,2368260.0
PRJ-2020-229,5,638600,3270000,15,327000.0,2943000.0
PRJ-2020-229,6,655700,3925700,15,392570.0,3533130.0
PRJ-2020-229,7,658700,4584400,15,458440.0,4125960.0
PRJ-2020-229,8,638000,5222400,15,522240.0,4700160.0
PRJ-2020-229,9,607500,5829900,15,582990.0,5246910.0
PRJ-2020-229,10,565800,6395700,15,639570.0,5756130.0
PRJ-2020-229,11,607000,6836400,14,683640.0,6152760.0
PRJ-2020-229,12,1200,1237300,2,123730.0,1113570.0
PRJ-2020-229,13,145900,6450100,13,645010.0,5805090.0
PRJ-2020-230,2,948700,948700,12,94870.0,853830.0
PRJ-2020-230,3,1064000,2012700,15,201270.0,1811430.0
PRJ-2020-230,4,689400,2702100,15,270210.0,2431890.0
PRJ-2020-230,5,684700,3386800,15,338680.0,3048120.0
PRJ-2020-230,6,674500,4061300,15,406130.0,3655170.0
PRJ-2020-230,7,671200,4732500,15,473250.0,4259250.0
PRJ-2020-230,8,676100,5408600,15,540860.0,4867740.0
PRJ-2020-230,9,611200,6019800,15,601980.0,5417820.0
PRJ-2020-230,10,600300,6620100,15,662010.0,5958090.0
PRJ-2020-230,11,50200,5968800,13,596880.0,5371920.0
PRJ-2020-230,12,185700,6154500,13,615450.0,5539050.0
PRJ-2020-231,2,951800,951800,9,95180.0,856620.0
PRJ-2020-231,3,1149000,2100800,12,210080.0,1890720.0
PRJ-2020-231,4,1084400,3185200,15,318520.0,2866680.0
PRJ-2020-231,5,702500,3887700,15,388770.0,3498930.0
PRJ-2020-231,6,687500,4575200,15,457520.0,4117680.0
PRJ-2020-231,7,675100,5250300,15,525030.0,4725270.0
PRJ-2020-231,8,685200,5935500,15,593550.0,5341950.0
PRJ-2020-231,9,681200,6616700,15,661670.0,5955030.0
PRJ-2020-231,10,696100,7312800,15,731280.0,6581520.0
PRJ-2020-231,11,681500,7994300,15,799430.0,7194870.0
PRJ-2020-231,12,677100,8671400,15,867140.0,7804260.0
PRJ-2020-231,13,620100,9291500,15,929150.0,8362350.0
PRJ-2020-231,14,605700,9634600,14,963460.0,8671140.0
PRJ-2020-231,15,591300,10225900,14,1022590.0,9203310.0
PRJ-2020-231,16,610600,10065900,13,1006590.0,9059310.0
PRJ-2020-231,18,30300,8754100,10,875410.0,7878690.0
PRJ-2020-231,19,184900,10281100,13,1028110.0,9252990.0
PRJ-2020-232,2,606400,606400,9,60640.0,545760.0
PRJ-2020-232,3,745600,1352000,12,135200.0,1216800.0
PRJ-2020-232,4,682200,2034200,15,203420.0,1830780.0
PRJ-2020-232,5,463100,2497300,15,249730.0,2247570.0
PRJ-2020-232,6,455400,2952700,15,295270.0,2657430.0
PRJ-2020-232,7,428800,3381500,15,338150.0,3043350.0
PRJ-2020-232,8,433400,3814900,15,381490.0,3433410.0
PRJ-2020-232,9,433400,4248300,15,424830.0,3823470.0
PRJ-2020-232,10,452300,4700600,15,470060.0,4230540.0
PRJ-2020-232,11,435400,5136000,15,513600.0,4622400.0
PRJ-2020-232,12,435500,5571500,15,557150.0,5014350.0
PRJ-2020-232,13,393000,5964500,15,596450.0,5368050.0
PRJ-2020-232,14,399300,6363800,15,636380.0,5727420.0
PRJ-2020-232,15,379900,6486800,14,648680.0,5838120.0
PRJ-2020-232,16,373700,6321700,13,632170.0,5689530.0
PRJ-2020-232,18,19700,4977500,11,497750.0,4479750.0
PRJ-2020-232,19,115500,6456900,13,645690.0,5811210.0
PRJ-2020-233,2,403700,403700,9,40370.0,363330.0
PRJ-2020-233,3,538200,941900,12,94190.0,847710.0
PRJ-2020-233,4,381100,1323000,15,132300.0,1190700.0
PRJ-2020-233,5,303400,1626400,15,162640.0,1463760.0
PRJ-2020-233,6,300700,1927100,15,192710.0,1734390.0
PRJ-2020-233,7,305900,2233000,15,223300.0,2009700.0
PRJ-2020-233,8,306300,2539300,15,253930.0,2285370.0
PRJ-2020-233,9,293800,2833100,15,283310.0,2549790.0
PRJ-2020-233,10,303200,3136300,15,313630.0,2822670.0
PRJ-2020-233,11,280100,3416400,15,341640.0,3074760.0
PRJ-2020-233,12,287100,3703500,15,370350.0,3333150.0
PRJ-2020-233,13,265900,3878800,14,387880.0,3490920.0
PRJ-2020-233,14,42600,3662200,13,366220.0,3295980.0
PRJ-2020-233,15,85900,3748100,13,374810.0,3373290.0
PRJ-2020-233,16,90900,3839000,13,383900.0,3455100.0
PRJ-2020-234,2,2306200,2306200,12,230620.0,2075580.0
PRJ-2020-234,3,2752000,5058200,15,505820.0,4552380.0
PRJ-2020-234,4,1665400,6723600,15,672360.0,6051240.0
PRJ-2020-234,5,1661900,8385500,15,838550.0,7546950.0
PRJ-2020-234,6,1655400,10040900,15,1004090.0,9036810.0
PRJ-2020-234,7,1647400,11688300,15,1168830.0,10519470.0
PRJ-2020-234,8,1603600,13291900,15,1329190.0,11962710.0
PRJ-2020-234,9,1565700,14857600,15,1485760.0,13371840.0
PRJ-2020-234,10,1483400,16341000,15,1634100.0,14706900.0
PRJ-2020-234,11,1509000,16193300,13,1619330.0,14573970.0
PRJ-2020-234,13,360200,16553500,13,1655350.0,14898150.0
PRJ-2020-235,2,1165400,1165400,9,116540.0,1048860.0
PRJ-2020-235,3,1391600,2557000,12,255700.0,2301300.0
PRJ-2020-235,4,1567300,4124300,12,412430.0,3711870.0
PRJ-2020-235,5,1088000,5212300,15,521230.0,4691070.0
PRJ-2020-235,6,896500,6108800,15,610880.0,5497920.0
PRJ-2020-235,7,856700,6965500,15,696550.0,6268950.0
PRJ-2020-235,8,875300,7840800,15,784080.0,7056720.0
PRJ-2020-235,9,860600,8701400,15,870140.0,7831260.0
PRJ-2020-235,10,869400,9570800,15,957080.0,8613720.0
PRJ-2020-235,11,881800,10452600,15,1045260.0,9407340.0
PRJ-2020-235,12,845000,11297600,15,1129760.0,10167840.0
PRJ-2020-235,13,882000,12179600,15,1217960.0,10961640.0
PRJ-2020-235,14,857000,13036600,15,1303660.0,11732940.0
PRJ-2020-235,15,835400,13872000,15,1387200.0,12484800.0
PRJ-2020-235,16,779500,14651500,15,1465150.0,13186350.0
PRJ-2020-235,17,784500,14389400,14,1438940.0,12950460.0
PRJ-2020-235,18,772000,14727700,13,1472770.0,13254930.0
