project_id,sov_line_id,bac,pct_complete,pct_manually_adjusted,total_actual_cost,actual_labor_cost,actual_material_cost,ot_ratio_pct,cost_variance_usd,earned_value,cpi,eac,vac,cpi_status
PRJ-2020-165,PRJ-2020-165-SOV-11,243000,97.6,True,302831.62999999995,233323.28,69508.34999999999,4.89,-73531.62999999995,237168.0,0.7831678612963912,310278.30942622945,-67278.30942622945,At Risk
PRJ-2020-165,PRJ-2020-165-SOV-12,407700,97.5,True,352082.13,191261.16,160820.97,5.37,-87882.13,397507.5,1.1290192433225736,361109.8769230769,46590.123076923075,On Track
PRJ-2020-165,PRJ-2020-165-SOV-13,174800,97.8,True,51692.14,51692.14,0.0,5.37,50207.86,170954.4,3.3071643000270448,52854.94887525562,121945.05112474438,Efficient
PRJ-2020-165,PRJ-2020-165-SOV-14,217500,97.7,True,56624.45,56624.45,0.0,4.15,132475.55,212497.5,3.7527516823562967,57957.471852610026,159542.52814738997,Efficient
PRJ-2020-165,PRJ-2020-165-SOV-15,96100,97.8,True,58895.74999999999,58895.74999999999,0.0,5.88,34404.25000000001,93985.8,1.5957993573390272,60220.60327198364,35879.39672801636,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-01,4144400,100.0,False,384393.79,384393.79,0.0,5.35,4528206.21,4144400.0,10.781651805561168,384393.79,3760006.21,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-02,1103400,100.0,False,135282.38,135282.38,0.0,6.19,969617.62,1103400.0,8.156272827252153,135282.38,968117.62,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-03,5279900,99.8,True,1792440.53,179464.81,1612975.72,3.16,3221359.47,5269340.2,2.9397573374442723,1796032.5951903807,3483867.4048096193,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-04,6769400,99.8,True,2996883.94,169393.0,2827490.94,5.14,4199616.0600000005,6755861.2,2.254295239741583,3002889.719438878,3766510.280561122,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-05,4950400,99.8,True,2109610.73,183559.05,1926051.68,5.28,2798689.27,4940499.2,2.341900868128406,2113838.406813627,2836561.593186373,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-06,2470200,99.9,True,1078470.19,105056.72,973413.47,5.63,1566829.81,2467729.8000000003,2.2881761803726817,1079549.7397397396,1390650.2602602604,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-07,7215900,99.9,True,5192868.239999999,103735.63999999998,5089132.6,3.92,-3104068.2399999998,7208684.100000001,1.3881892947855734,5198066.306306305,2017833.6936936947,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-08,4484100,99.8,True,3389474.2,111568.32,3277905.8800000004,4.29,-2490474.2,4475131.8,1.320302659332825,3396266.733466934,1087833.266533066,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-09,3827400,99.9,False,3331148.96,182553.54,3148595.42,5.17,-2383848.96,3823572.6000000006,1.1478239628167215,3334483.443443443,492916.55655655684,On Track
PRJ-2020-166,PRJ-2020-166-SOV-10,4507800,97.6,True,1668536.9,103910.36,1564626.54,5.85,3052563.1,4399612.8,2.63680881136042,1709566.4959016393,2798233.5040983604,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-11,1979000,97.7,True,911987.08,149214.78,762772.3,5.76,1334112.92,1933483.0,2.120077183549574,933456.5813715456,1045543.4186284544,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-12,2084200,97.5,True,935473.62,93460.19,842013.4299999999,4.51,508326.3800000001,2032095.0,2.1722632862699003,959460.1230769231,1124739.8769230768,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-13,1621500,97.9,True,33779.61,33779.61,0.0,6.67,1219720.39,1587448.5000000002,46.99428146150888,34504.19816138917,1586995.8018386108,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-14,1326200,97.9,True,45938.58,45938.58,0.0,7.89,1276761.42,1298349.8,28.2627325441927,46923.98365679264,1279276.0163432073,Efficient
PRJ-2020-166,PRJ-2020-166-SOV-15,919200,97.8,True,40671.74,40671.74,0.0,8.62,842328.26,898977.6,22.103249086466427,41586.64621676892,877613.3537832311,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-01,925900,100.0,False,331915.69,331915.69,0.0,5.63,501284.31,925900.0,2.7895638196555277,331915.69,593984.31,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-02,236700,100.0,False,117197.21,117197.21,0.0,5.31,103602.79,236700.0,2.019672652616901,117197.21,119502.79,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-03,1016100,99.7,False,596870.07,168970.00999999998,427900.06,7.61,375829.93000000005,1013051.7,1.6972734116153623,598666.0682046138,417433.93179538625,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-04,1257600,99.7,True,544347.9199999999,140653.06,403694.86,4.71,536452.0800000001,1253827.2,2.3033562799321436,545985.8776328986,711614.1223671014,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-05,1005800,99.9,True,491463.75,155266.03999999998,336197.71,5.39,396236.25,1004794.2000000001,2.0444930068596108,491955.7057057056,513844.2942942944,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-06,587700,99.7,True,322612.56,79923.87,242688.69,4.28,270787.44,585936.9,1.8162246999930816,323583.3099297894,264116.6900702106,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-07,1446400,99.6,True,1282426.01,82991.65999999999,1199434.35,6.62,-1066526.01,1440614.4,1.1233508902396638,1287576.3152610443,158823.6847389557,On Track
PRJ-2020-167,PRJ-2020-167-SOV-08,968800,99.9,False,839990.57,85275.07999999999,754715.49,4.65,-572390.57,967831.2000000001,1.1521929347373507,840831.4014014013,127968.59859859874,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-09,991100,99.8,True,1019990.61,183855.83,836134.78,5.15,-826190.61,989117.8,0.9697322605744381,1022034.6793587174,-30934.679358717403,Watch
PRJ-2020-167,PRJ-2020-167-SOV-10,769300,97.7,True,378178.18,92021.93,286156.25,6.04,338321.82,751606.1,1.9874390955078372,387081.0440122825,382218.9559877175,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-11,424800,97.5,True,266369.06,126142.1,140226.96000000002,5.46,143030.94,414180.0,1.554910318788526,273199.0358974359,151600.9641025641,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-12,480500,97.7,True,284142.33,83680.83,200461.5,3.59,-5142.330000000016,469448.5,1.652159676455106,290831.4534288639,189668.5465711361,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-13,346900,97.9,True,39186.35,39186.35,0.0,5.13,178913.65,339615.10000000003,8.666668367939348,40026.915219611845,306873.08478038816,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-14,304700,97.8,False,34443.73,34443.73,0.0,3.83,237656.27,297996.6,8.651693646419826,35218.537832310845,269481.46216768917,Efficient
PRJ-2020-167,PRJ-2020-167-SOV-15,197700,97.6,True,34210.0,34210.0,0.0,1.55,147390.0,192955.19999999998,5.640315697164572,35051.229508196724,162648.77049180327,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-01,591600,100.0,True,148310.69,148310.69,0.0,4.11,383689.31,591600.0,3.9889235226402087,148310.69,443289.31,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-02,254900,100.0,False,51845.14,51845.14,0.0,6.95,181954.86,254900.0,4.916564985647642,51845.14,203054.86,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-03,726500,99.2,True,329700.9,62989.56999999999,266711.33,4.37,426299.1,720688.0,2.185884236288102,332359.7782258065,394140.2217741935,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-04,936500,99.5,True,453972.43000000005,77558.89,376413.54,6.16,533927.57,931817.5,2.0525861008784165,456253.69849246234,480246.30150753766,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-05,588000,99.9,True,313182.32,56368.85999999999,256813.46,4.95,308117.68,587412.0000000001,1.8756231194660034,313495.81581581576,274504.18418418424,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-06,479400,99.6,True,199912.53,31866.93,168045.6,7.73,302687.47,477482.4,2.3884565914902884,200715.39156626505,278684.608433735,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-07,1027900,99.8,True,794844.66,29603.9,765240.76,5.2,-551644.66,1025844.2,1.290622245609601,796437.5350701403,231462.46492985974,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-08,883500,99.8,True,774371.39,32510.96,741860.43,1.98,-623771.39,881733.0,1.1386435648145523,775923.2364729459,107576.7635270541,On Track
PRJ-2020-168,PRJ-2020-168-SOV-09,454500,99.9,True,397332.12,72439.70999999999,324892.41,6.21,-298332.12,454045.50000000006,1.14273545264853,397729.8498498498,56770.15015015018,On Track
PRJ-2020-168,PRJ-2020-168-SOV-10,472300,97.6,True,197406.75,48221.02,149185.73,10.07,236393.25,460964.8,2.3351015099534336,202261.0143442623,270038.9856557377,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-11,338900,96.9,True,203427.48,65148.98,138278.5,7.37,163672.52000000002,328394.10000000003,1.6143055009087268,209935.47987616097,128964.52012383903,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-12,383400,97.2,True,211339.57,45212.02,166127.55,3.91,13060.430000000022,372664.8,1.763346069077362,217427.54115226338,165972.45884773662,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-13,240600,97.4,True,18846.55,18846.55,0.0,6.93,125353.45,234344.40000000002,12.434339441436233,19349.640657084186,221250.35934291582,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-14,183300,97.4,True,14333.37,14333.37,0.0,10.13,184766.63,178534.2,12.455842554821372,14715.985626283367,168584.01437371664,Efficient
PRJ-2020-168,PRJ-2020-168-SOV-15,88700,97.1,True,11049.69,11049.69,0.0,4.92,68950.31,86127.7,7.794580662443924,11379.701338825953,77320.29866117405,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-01,797900,100.0,False,198056.93,198056.93,0.0,5.48,725743.0700000001,797900.0,4.028639644166957,198056.93,599843.0700000001,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-02,202000,100.0,False,66385.45,66385.45,0.0,4.66,115614.55,202000.0,3.0428354405972997,66385.45,135614.55,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-03,879900,99.5,True,375502.69,98118.37,277384.32,3.74,440997.31,875500.5,2.331542551665875,377389.63819095475,502510.36180904525,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-04,1311300,99.6,True,572325.72,107209.67,465116.05,5.73,817474.28,1306054.8,2.282013116586828,574624.2168674698,736675.7831325302,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-05,1065200,99.6,True,544259.36,96855.11,447404.25,6.16,600640.64,1060939.2,1.9493265122716492,546445.140562249,518754.859437751,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-06,423500,99.9,True,218410.84,52117.84,166293.0,7.14,200889.16,423076.50000000006,1.9370673177210438,218629.46946946945,204870.53053053055,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-07,1299100,99.6,True,1084632.91,49300.73,1035332.18,6.27,-842732.9099999999,1293903.6,1.1929414902227153,1088988.8654618473,210111.13453815272,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-08,1069200,99.9,False,878091.14,43893.76,834197.38,5.12,-648491.14,1068130.8,1.216423616345793,878970.11011011,190229.88988988998,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-09,963900,99.8,True,943475.0,128232.79,815242.21,4.99,-727075.0,961972.2,1.0196053949495216,945365.7314629259,18534.268537074095,On Track
PRJ-2020-169,PRJ-2020-169-SOV-10,967600,97.2,True,380792.64,57586.34,323206.3,4.52,539907.36,940507.2,2.469867064657552,391761.975308642,575838.024691358,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-11,409300,97.6,False,204284.08,86905.75,117378.33,7.78,178715.91999999998,399476.8,1.9554964831327042,209307.45901639343,199992.54098360657,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-12,528600,97.3,True,220217.43,38995.42,181222.01,6.87,103382.57,514327.8,2.33554537440565,226328.29393627954,302271.70606372046,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-13,263400,97.6,True,29875.66,29875.66,0.0,6.9,137324.34,257078.4,8.604944627164722,30610.30737704918,232789.69262295082,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-14,289600,97.9,True,20804.31,20804.31,0.0,4.2,314095.69,283518.4,13.627868456103567,21250.572012257406,268349.4279877426,Efficient
PRJ-2020-169,PRJ-2020-169-SOV-15,186500,97.5,True,21028.68,21028.68,0.0,3.76,160371.32,181837.5,8.64711907737433,21567.876923076925,164932.12307692308,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-01,336700,100.0,False,112910.48,112910.48,0.0,5.77,196789.52,336700.0,2.982008401700179,112910.48,223789.52000000002,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-02,102300,100.0,False,42666.3,42666.3,0.0,5.22,65233.7,102300.0,2.397676855035473,42666.3,59633.7,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-03,516400,99.8,True,214114.39,60442.03999999999,153672.35,6.0,305585.61,515367.2,2.4069713390118244,214543.47695390784,301856.52304609213,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-04,560900,99.8,True,298040.31,62214.77,235825.54,6.42,314259.69,559778.2,1.8781962748595986,298637.58517034067,262262.41482965933,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-05,419000,99.7,True,212410.65,56684.21,155726.44,5.72,197789.35,417743.0,1.9666763413228103,213049.7993981946,205950.2006018054,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-06,315200,99.5,True,177505.19999999998,38843.22,138661.97999999998,5.43,149094.80000000002,313624.0,1.7668440135838275,178397.18592964823,136802.81407035177,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-07,644000,99.8,True,540007.1499999999,33853.88,506153.27,5.29,-433207.1499999999,642712.0,1.1901916483883594,541089.3286573145,102910.67134268547,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-08,458400,99.8,True,368445.81,23134.56,345311.25,3.55,-277945.81,457483.2,1.2416566767308332,369184.17835671344,89215.82164328656,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-09,368700,99.7,True,355750.18,55019.85,300730.33,6.06,-274250.18,367593.9,1.033292238952627,356820.6419257773,11879.358074222691,On Track
PRJ-2020-170,PRJ-2020-170-SOV-10,317200,97.7,True,113785.8,31630.93,82154.87,3.76,141814.2,309904.39999999997,2.7235771071609984,116464.48311156602,200735.51688843398,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-11,203300,97.5,False,131269.26,47108.59,84160.67,3.47,92130.74,198217.5,1.5100069886887455,134635.13846153847,68664.86153846153,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-12,234900,97.4,True,128692.72,40844.51,87848.20999999999,7.36,12907.280000000012,228792.60000000003,1.7778208433235387,132128.04928131416,102771.95071868584,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-13,160100,97.6,True,14182.64,14182.64,0.0,10.84,84917.36,156257.6,11.017525651077657,14531.39344262295,145568.60655737706,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-14,122000,97.6,True,11119.61,11119.61,0.0,1.39,99580.39,119072.0,10.708289229568303,11393.043032786885,110606.95696721312,Efficient
PRJ-2020-170,PRJ-2020-170-SOV-15,56900,97.7,True,12429.58,12429.58,0.0,5.56,36870.42,55591.299999999996,4.472500277563682,12722.190378710338,44177.80962128966,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-01,399500,100.0,False,128070.25,128070.25,0.0,5.75,231629.75,399500.0,3.119381745565422,128070.25,271429.75,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-02,198500,100.0,False,45516.87,45516.87,0.0,3.33,136883.13,198500.0,4.361020430446997,45516.87,152983.13,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-03,521300,99.8,True,194230.92,54975.72,139255.2,5.62,227269.08,520257.4,2.678550871303086,194620.1603206413,326679.8396793587,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-04,679700,99.7,True,250015.06,58968.10999999999,191046.95,8.19,386284.94,677660.9,2.710480320665483,250767.36208625877,428932.63791374123,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-05,580100,99.4,True,228581.5,59002.84,169578.66,4.71,254418.5,576619.4,2.5225987229937683,229961.26760563377,350138.73239436623,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-06,260900,99.8,True,151216.62,35624.399999999994,115592.22,6.8,124283.38,260378.2,1.721888771221047,151519.65931863728,109380.34068136272,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-07,647600,99.8,True,486818.21,22773.0,464045.21,2.9,-364118.21,646304.8,1.3276101565715877,487793.7975951904,159806.2024048096,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-08,567800,99.8,False,470912.17,31183.12,439729.05,8.0,-329012.17,566664.4,1.2033335218327443,471855.88176352705,95944.11823647295,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-09,411100,99.7,True,354009.38,62845.58,291163.8,5.67,-246609.38,409866.7,1.157784858694987,355074.6038114343,56025.396188565705,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-10,407500,97.3,False,194495.47,29505.29,164990.18,4.29,218104.53,396497.5,2.03859503771476,199892.56937307297,207607.43062692703,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-11,198900,97.4,True,101623.71,45326.94,56296.77,5.22,78276.29000000001,193728.6,1.9063326855514329,104336.45790554414,94563.54209445586,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-12,295900,97.5,True,141685.63,36084.24,105601.39,3.83,28414.369999999995,288502.5,2.036215669860098,145318.5948717949,150581.4051282051,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-13,158000,97.8,True,14118.47,14118.47,0.0,13.41,94081.53,154524.0,10.944812008666663,14436.063394683026,143563.93660531697,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-14,109700,97.8,True,11908.56,11908.56,0.0,4.23,100591.44,107286.59999999999,9.009200104798564,12176.441717791411,97523.55828220859,Efficient
PRJ-2020-171,PRJ-2020-171-SOV-15,88500,97.4,False,16277.249999999998,16277.249999999998,0.0,4.21,65722.75,86199.00000000001,5.295673409206102,16711.755646817244,71788.24435318276,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-01,376700,100.0,False,399074.87,399074.87,0.0,4.99,-24474.869999999995,376700.0,0.9439331521927201,399074.87,-22374.869999999995,Watch
PRJ-2020-172,PRJ-2020-172-SOV-02,156400,100.0,False,146454.50999999998,146454.50999999998,0.0,5.92,24845.49000000002,156400.0,1.0679083901205912,146454.50999999998,9945.49000000002,On Track
PRJ-2020-172,PRJ-2020-172-SOV-03,492900,99.8,True,342813.33,182685.75,160127.58000000002,5.56,138186.66999999998,491914.2,1.4349331165156267,343500.3306613227,149399.6693386773,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-04,606700,99.8,True,361820.53,170398.22999999998,191422.3,5.17,298279.47000000003,605486.6,1.6734445665645339,362545.621242485,244154.378757515,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-05,424500,99.9,True,322809.85,175088.47,147721.38,5.92,104590.15000000002,424075.50000000006,1.3137006197301604,323132.98298298294,101367.01701701706,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-06,279800,99.8,True,203141.37,100257.81,102883.56,5.06,77358.63,279240.4,1.3746111882577146,203548.46693386772,76251.53306613228,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-07,600400,99.9,False,600849.35,92567.5,508281.85,3.92,-421649.35,599799.6000000001,0.9982528898466814,601450.8008008007,-1050.8008008006727,Watch
PRJ-2020-172,PRJ-2020-172-SOV-08,575800,99.8,True,520661.82,87825.79,432836.03,4.72,-368261.82,574648.4,1.103688378763782,521705.2304609218,54094.769539078174,On Track
PRJ-2020-172,PRJ-2020-172-SOV-09,325900,99.8,True,430785.6,197514.65,233270.95,4.48,-353085.6,325248.2,0.7550117738383085,431648.89779559115,-105748.89779559115,At Risk
PRJ-2020-172,PRJ-2020-172-SOV-10,427200,97.6,True,246641.31,111012.43,135628.88,5.07,180458.69,416947.2,1.6905002653448444,252706.26024590165,174493.73975409835,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-11,146300,97.5,True,197459.53,159251.59,38207.94,5.39,-58359.53,142642.5,0.7223885319690572,202522.59487179486,-56222.59487179486,Critical
PRJ-2020-172,PRJ-2020-172-SOV-12,245400,97.6,True,218318.7,121927.5,96391.2,7.97,-54618.69999999998,239510.4,1.0970677271346887,223687.19262295082,21712.807377049176,On Track
PRJ-2020-172,PRJ-2020-172-SOV-13,96200,97.8,True,59182.7,59182.7,0.0,4.83,-4082.699999999997,94083.59999999999,1.5897145618567587,60514.0081799591,35685.9918200409,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-14,103000,97.7,True,39679.15,39679.15,0.0,5.39,71520.85,100631.0,2.5361178351854816,40613.25486182191,62386.74513817809,Efficient
PRJ-2020-172,PRJ-2020-172-SOV-15,82800,97.8,True,47738.3,47738.3,0.0,8.76,34361.700000000004,80978.4,1.6962983600170092,48812.16768916156,33987.83231083844,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-01,203100,100.0,False,289991.69999999995,289991.69999999995,0.0,5.54,-91991.69999999995,203100.0,0.7003648725118685,289991.69999999995,-86891.69999999995,Critical
PRJ-2020-173,PRJ-2020-173-SOV-02,127400,100.0,False,115337.17,115337.17,0.0,5.54,9662.830000000002,127400.0,1.1045875323627241,115337.17,12062.830000000002,On Track
PRJ-2020-173,PRJ-2020-173-SOV-03,326000,99.7,False,269294.48,133559.83,135734.65,5.53,51205.52000000002,325022.0,1.2069389613927475,270104.7943831494,55895.20561685058,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-04,382100,99.7,True,266226.81999999995,143224.47999999998,123002.34,4.0,59973.18000000005,380953.7,1.4309365975974926,267027.90371113335,115072.09628886665,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-05,385400,99.8,True,269013.32,141793.41,127219.91,6.04,108486.68,384629.2,1.4297775292316381,269552.4248496994,115847.57515030057,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-06,177000,99.7,True,151739.56,85378.26999999999,66361.29,4.69,21660.44,176469.0,1.1629729254520047,152196.148445336,24803.851554663997,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-07,423700,99.7,True,402468.21,60676.85999999999,341791.35,7.65,-316868.21,422428.9,1.0495956935331614,403679.24774322973,20020.75225677027,On Track
PRJ-2020-173,PRJ-2020-173-SOV-08,410900,99.7,False,431875.34,83182.31999999999,348693.02,4.44,-312975.34,409667.3,0.9485776613223621,433174.86459378136,-22274.864593781356,Watch
PRJ-2020-173,PRJ-2020-173-SOV-09,209200,99.6,True,317683.19999999995,162011.08,155672.12,6.46,-275583.19999999995,208363.2,0.655883597244047,318959.03614457825,-109759.03614457825,Critical
PRJ-2020-173,PRJ-2020-173-SOV-10,284100,97.5,True,179580.77,94030.22,85550.55,4.89,103019.23,276997.5,1.5424674924826307,184185.4051282051,99914.59487179489,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-11,106000,97.4,True,145046.3,107831.13,37215.17,6.22,-47846.29999999999,103244.00000000001,0.7118003010073337,148918.17248459958,-42918.17248459958,Critical
PRJ-2020-173,PRJ-2020-173-SOV-12,139000,97.6,True,131196.50999999998,95597.94,35598.57,4.13,-35396.50999999998,135664.0,1.034051896654873,134422.65368852456,4577.346311475441,On Track
PRJ-2020-173,PRJ-2020-173-SOV-13,75100,97.9,True,31049.46,31049.46,0.0,3.21,23050.54,73522.90000000001,2.3679284599474517,31715.48518896833,43384.514811031666,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-14,86000,97.6,True,31752.24,31752.24,0.0,5.18,51347.76,83936.0,2.6434670435849563,32533.032786885247,53466.96721311475,Efficient
PRJ-2020-173,PRJ-2020-173-SOV-15,49000,97.6,True,36072.0,36072.0,0.0,6.28,7428.0,47824.0,1.3257928587269905,36959.016393442624,12040.983606557376,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-01,506200,100.0,False,622015.2,622015.2,0.0,5.49,-144215.19999999995,506200.0,0.8138064793271933,622015.2,-115815.19999999995,At Risk
PRJ-2020-174,PRJ-2020-174-SOV-02,209800,100.0,False,214369.26,214369.26,0.0,5.31,9330.74000000002,209800.0,0.9786850969210791,214369.26,-4569.260000000009,Watch
PRJ-2020-174,PRJ-2020-174-SOV-03,866200,99.9,True,651637.3799999999,318116.15,333521.23,5.21,187162.6200000001,865333.8,1.3279376330437032,652289.6696696695,213910.33033033053,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-04,861200,99.8,False,659272.85,332122.74,327150.11,5.67,281327.15,859477.6,1.3036751020461408,660594.0380761523,200605.96192384767,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-05,630900,99.9,False,574969.2,313078.13,261891.07,4.89,60730.80000000005,630269.1000000001,1.0961788909736385,575544.7447447446,55355.25525525538,On Track
PRJ-2020-174,PRJ-2020-174-SOV-06,439600,99.9,False,361867.21,165288.03999999998,196579.17,5.38,146232.79000000004,439160.4,1.2135954512153782,362229.43943943945,77370.56056056055,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-07,1276900,99.8,True,1247294.93,196558.44,1050736.49,5.47,-1039394.93,1274346.2,1.0216879499381915,1249794.519038076,27105.480961923953,On Track
PRJ-2020-174,PRJ-2020-174-SOV-08,934600,99.8,True,966659.68,191920.65,774739.03,3.78,-751259.68,932730.8,0.9649009049389543,968596.873747495,-33996.873747495,Watch
PRJ-2020-174,PRJ-2020-174-SOV-09,569800,99.8,True,739920.63,328085.8,411834.83,5.86,-618320.63,568660.4,0.7685424313686186,741403.4368737475,-171603.4368737475,At Risk
PRJ-2020-174,PRJ-2020-174-SOV-10,472400,97.7,True,332740.25,192676.67,140063.58,5.17,155159.75,461534.8,1.387072348476026,340573.43909928354,131826.56090071646,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-11,347500,97.4,True,372241.72,224528.91,147712.81,5.36,37158.28000000003,338465.00000000006,0.9092613262156646,382178.35728952766,-34678.35728952766,Watch
PRJ-2020-174,PRJ-2020-174-SOV-12,364800,97.5,True,312345.71,178726.81999999998,133618.89,4.95,-62545.70999999996,355680.0,1.138738226947314,320354.5743589744,44445.42564102559,On Track
PRJ-2020-174,PRJ-2020-174-SOV-13,293100,97.6,True,60553.03,60553.03,0.0,6.37,126846.97,286065.6,4.72421611271971,62042.03893442623,231057.96106557376,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-14,169400,97.8,True,59502.70999999999,59502.70999999999,0.0,5.39,105297.29,165673.19999999998,2.7842967152252394,60841.21676891615,108558.78323108386,Efficient
PRJ-2020-174,PRJ-2020-174-SOV-15,83600,97.6,False,47126.26,47126.26,0.0,7.36,41873.740000000005,81593.59999999999,1.7313828850411637,48285.102459016394,35314.897540983606,Efficient
PRJ-2020-175,PRJ-2020-175-SOV-01,1235100,100.0,False,335488.11,335488.11,0.0,5.33,848611.89,1235100.0,3.6815015590269358,335488.11,899611.89,Efficient
PRJ-2020-175,PRJ-2020-175-SOV-02,476200,100.0,False,100986.43,100986.43,0.0,3.77,379513.57,476200.0,4.715485040910942,100986.43,375213.57,Efficient
PRJ-2020-175,PRJ-2020-175-SOV-03,2080700,99.8,True,850977.99,139863.28,711114.71,3.83,1155822.01,2076538.6,2.4401789757218046,852683.3567134269,1228016.6432865732,Efficient
PRJ-2020-175,PRJ-2020-175-SOV-04,2067000,99.8,True,842637.9,132946.78,709691.12,4.6,1156062.1,2062866.0,2.4481049333290135,844326.5531062124,1222673.4468937875,Efficient
PRJ-2020-175,PRJ-2020-175-SOV-05,2033300,99.6,True,998474.61,134653.11,863821.5,4.16,1022225.39,2025166.8,2.0282606885717405,1002484.548192771,1030815.451807229,Efficient
